X,Y,Z,DF,Formacion
1110336.77,1256498.34,1413,52.07916016,K1ls_mi
1110436.77,1256498.34,1415.007446,44.41222561,K1ls_mi
1110536.77,1256498.34,1432,36.74676072,K1ls_mi
1110636.77,1256498.34,1440,34.67141268,K1ls_mi
1110736.77,1256498.34,1454,34.881814,K1ls_mi
1110836.77,1256498.34,1482,41.49013415,K1ls_mi
1110936.77,1256498.34,1540,54.10979905,K1ls_mi
1111036.77,1256498.34,1565,55.76498122,K1ls_mi
1111136.77,1256498.34,1563,53.92183852,K1ls_mi
1111236.77,1256498.34,1553,39.29063724,K1ls_mi
1111336.77,1256498.34,1551,24.80164664,K1ls_mm
1111436.77,1256498.34,1578,10.35090724,K1ls_ms
1111536.77,1256498.34,1589.003052,9.573238092,K1ls_ms
1111636.77,1256498.34,1594,9.785290754,K1ls_ms
1111736.77,1256498.34,1591,26.44848375,K1ls_ms
1111836.77,1256498.34,1595,72.30920564,K1ls_ms
1111936.77,1256498.34,1603,122.0770386,K1ls_ms
1112036.77,1256498.34,1611,176.5429414,K1ls_ms
1112136.77,1256498.34,1615,216.54022,K1ls_ms
1112236.77,1256498.34,1613.024902,242.2419989,K1ls_ms
1112336.77,1256498.34,1614,261.3990275,K1ls_ms
1112436.77,1256498.34,1618,303.5464608,K1ls_ms
1112536.77,1256498.34,1619,362.9491396,K1ls_ms
1112636.77,1256498.34,1618,420.075868,K1ls_ms
1112736.77,1256498.34,1614,452.3958139,K1ls_ms
1112836.77,1256498.34,1611.003052,486.0548412,K1ls_ms
1112936.77,1256498.34,1610.009155,528.9271046,K1ls_ms
1113036.77,1256498.34,1617,572.3069443,K1ls_ms
1113136.77,1256498.34,1628,615.8966881,K1ls_ms
1113236.77,1256498.34,1618,666.7103802,K1ls_ms
1113336.77,1256498.34,1616,719.7219147,K1ls_ms
1113436.77,1256498.34,1621,772.7334835,K1ls_ms
1113536.77,1256498.34,1627,825.7450751,K1ls_ms
1113636.77,1256498.34,1625,878.7564396,K1ls_ms
1113736.77,1256498.34,1626,931.7678379,K1ls_ms
1113836.77,1256498.34,1634,984.7792611,K1ls_ms
1113936.77,1256498.34,1643,1037.790701,K1ls_ms
1114036.77,1256498.34,1641.007446,1086.342377,K1ls_ms
1114136.77,1256498.34,1643.003052,1133.317553,K1ls_ms
1114236.77,1256498.34,1644,1180.292684,K1ls_ms
1114336.77,1256498.34,1643,1227.267857,K1ls_ms
1114436.77,1256498.34,1641.033203,1274.243064,K1ls_ms
1114536.77,1256498.34,1643,1321.218091,K1ls_ms
1114636.77,1256498.34,1645.01355,1368.193155,K1ls_ms
1114736.77,1256498.34,1649,1415.16825,K1ls_ms
1114836.77,1256498.34,1655,1462.576517,K1ls_ms
1114936.77,1256498.34,1666,1422.968103,K1ls_ms
1115036.77,1256498.34,1667.003052,1325.141737,K1ls_ms
1115136.77,1256498.34,1683,1227.663044,K1ls_ms
1115236.77,1256498.34,1682,1130.621947,K1ls_ms
1115336.77,1256498.34,1687,1034.141632,K1ls_ms
1115436.77,1256498.34,1696,938.395076,K1ls_ms
1115536.77,1256498.34,1702.003052,843.632136,K1ls_ms
1115636.77,1256498.34,1702.006104,750.2256223,K1ls_ms
1115736.77,1256498.34,1706,658.7527699,K1ls_mm
1115836.77,1256498.34,1712,570.1450222,K1ls_mi
1115936.77,1256498.34,1633,485.9720883,K1ls_mi
1116036.77,1256498.34,1568,408.9813779,OSs
1116136.77,1256498.34,1533,344.0290973,OSs
1116236.77,1256498.34,1525,299.0645576,OSs
1116336.77,1256498.34,1511,283.7543334,OSs
1116436.77,1256498.34,1505,302.6330057,OSs
1116536.77,1256498.34,1476,349.1511997,OSs
1116636.77,1256498.34,1471,401.2874397,OSs
1116736.77,1256498.34,1481,453.4233786,OSs
1116836.77,1256498.34,1463,506.7742429,OSs
1116936.77,1256498.34,1449,560.4527659,OSs
1117036.77,1256498.34,1473,615.1152233,OSs
1117136.77,1256498.34,1496,678.3528283,OSs
1117236.77,1256498.34,1518,749.5799199,OSs
1117336.77,1256498.34,1543,800.0874344,J1gp
1117436.77,1256498.34,1545,855.945098,J1gp
1117536.77,1256498.34,1534,917.6967862,J1gp
1117636.77,1256498.34,1512,979.6281659,J1gp
1117736.77,1256498.34,1457,890.6250492,J1gp
1117836.77,1256498.34,1410,801.6216891,J1gp
1117936.77,1256498.34,1402,712.5649176,J1gp
1118036.77,1256498.34,1410,622.5142134,J1gp
1118136.77,1256498.34,1397,532.4636962,J1gp
1118236.77,1256498.34,1370,442.4131308,J1gp
1118336.77,1256498.34,1304,352.3626001,J1gp
1102236.77,1256398.34,889,20.63780791,K1ls_mi
1102336.77,1256398.34,922,54.61566281,K1ls_mi
1102436.77,1256398.34,948,90.86427235,K1ls_mi
1102536.77,1256398.34,969,132.1401368,K1ls_mi
1102636.77,1256398.34,986,173.4161536,K1ls_mi
1102736.77,1256398.34,1012,214.692224,K1ls_mi
1102836.77,1256398.34,1027,256.0535528,K1ls_mi
1102936.77,1256398.34,1044,300.3615912,K1ls_mi
1103036.77,1256398.34,1051,274.676477,K1ls_mi
1103136.77,1256398.34,1043,184.0325685,K1ls_mi
1103236.77,1256398.34,1049,100.4218675,K1ls_mi
1103336.77,1256398.34,1046,19.51065908,K1ls_mi
1103436.77,1256398.34,1017,62.24461634,K1ls_mi
1103536.77,1256398.34,1035,144.7369293,K1ls_mi
1103636.77,1256398.34,1058,225.1977827,K1ls_mi
1103736.77,1256398.34,1091,304.5476936,K1ls_mi
1103836.77,1256398.34,1111,384.61802,K1ls_mi
1103936.77,1256398.34,1129,469.1608224,K1ls_mi
1104036.77,1256398.34,1144,553.9492628,K1ls_mi
1104136.77,1256398.34,1170,638.737678,K1ls_mi
1104236.77,1256398.34,1195,724.9393293,K1ls_mi
1104336.77,1256398.34,1216,814.220305,K1ls_mi
1104436.77,1256398.34,1251,905.7279521,K1ls_mi
1104536.77,1256398.34,1272,998.707574,K1ls_mi
1104636.77,1256398.34,1268,1091.879837,K1ls_mi
1104736.77,1256398.34,1249,1082.561447,K1ls_mi
1104836.77,1256398.34,1231,1059.467409,K1ls_mi
1104936.77,1256398.34,1206,1036.984373,K1ls_mi
1105036.77,1256398.34,1182,1015.016163,K1ls_mi
1105136.77,1256398.34,1146,993.2310358,K1ls_mi
1105236.77,1256398.34,1137,960.303291,K1ls_mi
1105336.77,1256398.34,1149,920.9400563,K1ls_mi
1105436.77,1256398.34,1158,890.230273,K1ls_mi
1105536.77,1256398.34,1145,869.1277103,K1ls_mi
1105636.77,1256398.34,1096,850.0090154,K1ls_mi
1105736.77,1256398.34,1037,829.4909357,K1ls_mi
1105836.77,1256398.34,996,807.6840024,K1ls_mi
1105936.77,1256398.34,986,793.0462004,K1ls_mi
1106036.77,1256398.34,949,783.9938223,J1-2j
1106136.77,1256398.34,879,725.6900823,J1-2j
1106236.77,1256398.34,825,668.0678788,J1-2j
1106336.77,1256398.34,794,621.1786857,J1-2j
1106436.77,1256398.34,808,586.3006677,J1-2j
1106536.77,1256398.34,859,556.1276293,J1-2j
1106636.77,1256398.34,852,539.2649175,J1-2j
1106736.77,1256398.34,821,523.2633003,J1-2j
1106836.77,1256398.34,779,495.4915611,J1-2j
1106936.77,1256398.34,807,463.7059432,J1-2j
1107036.77,1256398.34,802,417.5314746,J1-2j
1107136.77,1256398.34,786,336.8685724,J1-2j
1107236.77,1256398.34,785,258.016682,J1-2j
1107336.77,1256398.34,821,179.1646413,J1-2j
1107436.77,1256398.34,819,101.1912095,J1-2j
1107536.77,1256398.34,768,29.60141243,J1-2j
1107636.77,1256398.34,744,42.02468489,J1-2j
1107736.77,1256398.34,707,21.32040346,J1-2j
1107836.77,1256398.34,728,67.2234985,J1-2j
1107936.77,1256398.34,783,155.2903027,J1-2j
1108036.77,1256398.34,819,242.5053598,J1-2j
1108136.77,1256398.34,860,329.7103718,J1-2j
1108236.77,1256398.34,901,416.9026564,J1-2j
1108336.77,1256398.34,948,485.7786761,J1-2j
1108436.77,1256398.34,948,503.8838517,J1-2j
1108536.77,1256398.34,979,520.1061162,J1-2j
1108636.77,1256398.34,1030,539.8224229,J1-2j
1108736.77,1256398.34,1079,569.658513,J1-2j
1108836.77,1256398.34,1119,611.7515045,J1-2j
1108936.77,1256398.34,1138,654.7657956,J1-2j
1109036.77,1256398.34,1178,690.6635047,J1-2j
1109136.77,1256398.34,1212,720.9971531,J1-2j
1109236.77,1256398.34,1251,734.4280139,J1-2j
1109336.77,1256398.34,1300,661.5154026,J1-2j
1109436.77,1256398.34,1356,579.0063316,K1ls_mi
1109536.77,1256398.34,1404,502.8798424,K1ls_mi
1109636.77,1256398.34,1454,434.4181193,K1ls_mi
1109736.77,1256398.34,1502,367.039545,K1ls_mi
1109836.77,1256398.34,1531,308.2546558,K1ls_mi
1109936.77,1256398.34,1502,252.9409241,K1ls_mi
1110036.77,1256398.34,1498,202.5217003,K1ls_mi
1110136.77,1256398.34,1488,158.9056389,K1ls_mi
1110236.77,1256398.34,1464,154.0658774,K1ls_mi
1110336.77,1256398.34,1457,151.7675918,K1ls_mi
1110436.77,1256398.34,1456,144.102452,K1ls_mi
1110536.77,1256398.34,1448,136.4379462,K1ls_mi
1110636.77,1256398.34,1478,134.6559271,K1ls_mi
1110736.77,1256398.34,1507,134.8663028,K1ls_mi
1110836.77,1256398.34,1545,140.6743723,K1ls_mm
1110936.77,1256398.34,1568,153.2930856,K1ls_ms
1111036.77,1256398.34,1581,155.7483786,K1ls_ms
1111136.77,1256398.34,1573,152.8284569,K1ls_ms
1111236.77,1256398.34,1580,138.1957772,K1ls_mm
1111336.77,1256398.34,1564,123.7335411,K1ls_mm
1111436.77,1256398.34,1576,109.6321859,K1ls_mm
1111536.77,1256398.34,1585,109.5572531,K1ls_ms
1111636.77,1256398.34,1590,108.2592205,K1ls_ms
1111736.77,1256398.34,1579.021484,62.39915168,K1ls_ms
1111836.77,1256398.34,1584,16.23825498,K1ls_ms
1111936.77,1256398.34,1594,38.22922976,K1ls_ms
1112036.77,1256398.34,1606,92.69288019,K1ls_ms
1112136.77,1256398.34,1613,120.501389,K1ls_ms
1112236.77,1256398.34,1613,143.9330665,K1ls_ms
1112336.77,1256398.34,1615,167.0809594,K1ls_ms
1112436.77,1256398.34,1611,223.0078818,K1ls_ms
1112536.77,1256398.34,1608,282.8532831,K1ls_ms
1112636.77,1256398.34,1614,325.4592435,K1ls_ms
1112736.77,1256398.34,1608.015259,357.7795256,K1ls_ms
1112836.77,1256398.34,1608.012695,395.4637648,K1ls_ms
1112936.77,1256398.34,1610.009155,438.8437077,K1ls_ms
1113036.77,1256398.34,1616,482.2236374,K1ls_ms
1113136.77,1256398.34,1639,528.9250809,K1ls_ms
1113236.77,1256398.34,1633,581.9365598,K1ls_ms
1113336.77,1256398.34,1632,634.9481026,K1ls_ms
1113436.77,1256398.34,1631,687.9596885,K1ls_ms
1113536.77,1256398.34,1631,740.9713027,K1ls_ms
1113636.77,1256398.34,1640,793.9826927,K1ls_ms
1113736.77,1256398.34,1638,846.9940978,K1ls_ms
1113836.77,1256398.34,1635,900.0055338,K1ls_ms
1113936.77,1256398.34,1645,951.1054571,K1ls_ms
1114036.77,1256398.34,1642.01709,998.0807679,K1ls_ms
1114136.77,1256398.34,1642.021362,1045.055973,K1ls_ms
1114236.77,1256398.34,1642.03894,1092.031115,K1ls_ms
1114336.77,1256398.34,1647,1139.006305,K1ls_ms
1114436.77,1256398.34,1647,1185.981533,K1ls_ms
1114536.77,1256398.34,1646,1232.956584,K1ls_ms
1114636.77,1256398.34,1647,1279.931662,K1ls_ms
1114736.77,1256398.34,1651,1326.906776,K1ls_ms
1114836.77,1256398.34,1659,1376.360941,K1ls_ms
1114936.77,1256398.34,1666,1406.450667,K1ls_ms
1115036.77,1256398.34,1671,1307.38896,K1ls_ms
1115136.77,1256398.34,1677,1208.47914,K1ls_ms
1115236.77,1256398.34,1674,1109.761813,K1ls_ms
1115336.77,1256398.34,1679,1011.293342,K1ls_ms
1115436.77,1256398.34,1691,913.1542264,K1ls_ms
1115536.77,1256398.34,1703,815.4633756,K1ls_ms
1115636.77,1256398.34,1701,718.4036705,K1ls_ms
1115736.77,1256398.34,1697,622.2704996,K1ls_ms
1115836.77,1256398.34,1699,527.5705854,K1ls_ms
1115936.77,1256398.34,1694,435.2404625,K1ls_mi
1116036.77,1256398.34,1613,347.1759936,K1ls_mi
1116136.77,1256398.34,1579,267.6218157,OSs
1116236.77,1256398.34,1554,206.6519768,OSs
1116336.77,1256398.34,1531,183.7987081,OSs
1116436.77,1256398.34,1515,211.7833632,OSs
1116536.77,1256398.34,1517,263.8375354,OSs
1116636.77,1256398.34,1520,315.9734704,OSs
1116736.77,1256398.34,1529,368.7440597,OSs
1116836.77,1256398.34,1510,422.4223528,OSs
1116936.77,1256398.34,1513,476.1184016,OSs
1117036.77,1256398.34,1530,537.1139336,OSs
1117136.77,1256398.34,1543,608.4391801,OSs
1117236.77,1256398.34,1559,663.6911667,OSs
1117336.77,1256398.34,1548,716.2834589,J1gp
1117436.77,1256398.34,1551,777.2404031,J1gp
1117536.77,1256398.34,1552,839.3261125,J1gp
1117636.77,1256398.34,1530,901.4115904,OSs
1117736.77,1256398.34,1508,936.1109541,J1gp
1117836.77,1256398.34,1473,846.0601707,J1gp
1117936.77,1256398.34,1395,756.0096638,J1gp
1118036.77,1256398.34,1353,665.9589129,J1gp
1118136.77,1256398.34,1321,575.9084383,J1gp
1118236.77,1256398.34,1316,485.8578031,J1gp
1118336.77,1256398.34,1293,395.8073386,J1gp
1102036.77,1256298.34,867,1.738238066,K1ls_mi
1102136.77,1256298.34,895,53.62922314,K1ls_mi
1102236.77,1256298.34,916,105.9999561,K1ls_mi
1102336.77,1256298.34,937,148.6514673,K1ls_mi
1102436.77,1256298.34,964,182.6307989,K1ls_mi
1102536.77,1256298.34,989,223.2101488,K1ls_mi
1102636.77,1256298.34,1009,264.48604,K1ls_mi
1102736.77,1256298.34,1031,305.7619918,K1ls_mi
1102836.77,1256298.34,1052,347.0379756,K1ls_mi
1102936.77,1256298.34,1071,389.988824,K1ls_mi
1103036.77,1256298.34,1080,321.1196236,K1ls_mi
1103136.77,1256298.34,1073,240.0761672,K1ls_mi
1103236.77,1256298.34,1070,159.164989,K1ls_mi
1103336.77,1256298.34,1054,76.74917837,K1ls_mi
1103436.77,1256298.34,1023.009705,5.662524818,K1ls_mi
1103536.77,1256298.34,1040,85.01267604,K1ls_mi
1103636.77,1256298.34,1059,164.3629156,K1ls_mi
1103736.77,1256298.34,1077,246.5909048,K1ls_mi
1103836.77,1256298.34,1103,331.3794138,K1ls_mi
1103936.77,1256298.34,1126,416.1678955,K1ls_mi
1104036.77,1256298.34,1143,501.5332102,K1ls_mi
1104136.77,1256298.34,1168,590.7380769,K1ls_mi
1104236.77,1256298.34,1190,682.9107135,K1ls_mi
1104336.77,1256298.34,1219,776.0831594,K1ls_mi
1104436.77,1256298.34,1256,869.2556658,K1ls_mi
1104536.77,1256298.34,1262,962.4279182,K1ls_mi
1104636.77,1256298.34,1239,1055.600235,K1ls_mi
1104736.77,1256298.34,1184,1149.227758,K1ls_mi
1104836.77,1256298.34,1169,1156.893301,K1ls_mi
1104936.77,1256298.34,1145,1134.475555,K1ls_mi
1105036.77,1256298.34,1132,1112.574426,K1ls_mi
1105136.77,1256298.34,1085,1090.836286,K1ls_mi
1105236.77,1256298.34,1080,1051.575247,K1ls_mi
1105336.77,1256298.34,1091,1014.989647,K1ls_mi
1105436.77,1256298.34,1110,987.2098499,K1ls_mi
1105536.77,1256298.34,1089,967.2690139,K1ls_mi
1105636.77,1256298.34,1047,917.0130918,K1ls_mi
1105736.77,1256298.34,997,868.2932214,K1ls_mi
1105836.77,1256298.34,925,810.6862124,J1-2j
1105936.77,1256298.34,921,754.5482722,J1-2j
1106036.77,1256298.34,919,699.9315416,J1-2j
1106136.77,1256298.34,895,650.4072658,J1-2j
1106236.77,1256298.34,817,585.4214156,J1-2j
1106336.77,1256298.34,764,531.3803248,J1-2j
1106436.77,1256298.34,795,491.7452703,J1-2j
1106536.77,1256298.34,840,459.6084322,J1-2j
1106636.77,1256298.34,824,440.2840098,J1-2j
1106736.77,1256298.34,793,424.8208419,J1-2j
1106836.77,1256298.34,743,400.1601731,J1-2j
1106936.77,1256298.34,768,368.9069308,J1-2j
1107036.77,1256298.34,768,337.1213566,J1-2j
1107136.77,1256298.34,753,294.5458105,J1-2j
1107236.77,1256298.34,755,254.0712848,J1-2j
1107336.77,1256298.34,804,230.3651452,J1-2j
1107436.77,1256298.34,822,170.9913778,J1-2j
1107536.77,1256298.34,761,95.39253581,J1-2j
1107636.77,1256298.34,718,8.678586644,J1-2j
1107736.77,1256298.34,699.015564,38.21158824,J1-2j
1107836.77,1256298.34,745,117.7031975,J1-2j
1107936.77,1256298.34,799,202.2133827,J1-2j
1108036.77,1256298.34,852,290.7548684,J1-2j
1108136.77,1256298.34,902,378.6140734,J1-2j
1108236.77,1256298.34,943,465.8294768,J1-2j
1108336.77,1256298.34,977,553.0294365,J1-2j
1108436.77,1256298.34,1006,603.5930447,J1-2j
1108536.77,1256298.34,1030,618.1498648,J1-2j
1108636.77,1256298.34,1054,637.7584688,J1-2j
1108736.77,1256298.34,1100,663.296529,J1-2j
1108836.77,1256298.34,1142,702.0113597,J1-2j
1108936.77,1256298.34,1170,745.0256224,J1-2j
1109036.77,1256298.34,1201,784.0995027,J1-2j
1109136.77,1256298.34,1240,819.6668635,J1-2j
1109236.77,1256298.34,1267,799.860728,J1-2j
1109336.77,1256298.34,1301,719.3252053,J1-2j
1109436.77,1256298.34,1374,644.2627054,K1ls_mi
1109536.77,1256298.34,1446,575.6740627,K1ls_mi
1109636.77,1256298.34,1503,508.2409707,K1ls_mi
1109736.77,1256298.34,1545,446.8595471,K1ls_mm
1109836.77,1256298.34,1572,391.5457491,K1ls_mm
1109936.77,1256298.34,1542,338.8722918,K1ls_mm
1110036.77,1256298.34,1539,289.4689488,K1ls_mi
1110136.77,1256298.34,1517,256.9895345,K1ls_mi
1110236.77,1256298.34,1511,254.0506179,K1ls_mi
1110336.77,1256298.34,1504,251.458243,K1ls_mi
1110436.77,1256298.34,1507,243.7934948,K1ls_mi
1110536.77,1256298.34,1515,236.1280754,K1ls_mi
1110636.77,1256298.34,1529,234.640735,K1ls_mm
1110736.77,1256298.34,1562,234.8510834,K1ls_mm
1110836.77,1256298.34,1587,239.859392,K1ls_mm
1110936.77,1256298.34,1601,252.4784983,K1ls_ms
1111036.77,1256298.34,1596,255.732833,K1ls_ms
1111136.77,1256298.34,1578,251.7365663,K1ls_ms
1111236.77,1256298.34,1581,237.1212005,K1ls_ms
1111336.77,1256298.34,1570,222.6681458,K1ls_mm
1111436.77,1256298.34,1568,209.5038193,K1ls_mm
1111536.77,1256298.34,1576,209.5415685,K1ls_mm
1111636.77,1256298.34,1588,197.1059268,K1ls_ms
1111736.77,1256298.34,1581,151.2456755,K1ls_ms
1111836.77,1256298.34,1592,100.084559,K1ls_ms
1111936.77,1256298.34,1588.01355,45.6202883,K1ls_ms
1112036.77,1256298.34,1588.031128,3.355004205,K1ls_ms
1112136.77,1256298.34,1601,24.46262981,K1ls_ms
1112236.77,1256298.34,1606,45.62457082,K1ls_ms
1112336.77,1256298.34,1604,83.06600543,K1ls_ms
1112436.77,1256298.34,1600,142.9116826,K1ls_ms
1112536.77,1256298.34,1609,198.5229924,K1ls_ms
1112636.77,1256298.34,1610,230.8429564,K1ls_ms
1112736.77,1256298.34,1608,263.2414157,K1ls_ms
1112836.77,1256298.34,1606.020996,305.3805614,K1ls_ms
1112936.77,1256298.34,1608.006592,348.7603275,K1ls_ms
1113036.77,1256298.34,1616,392.3474414,K1ls_ms
1113136.77,1256298.34,1619,444.151289,K1ls_ms
1113236.77,1256298.34,1622,497.1627533,K1ls_ms
1113336.77,1256298.34,1627,550.1743014,K1ls_ms
1113436.77,1256298.34,1631,603.1859043,K1ls_ms
1113536.77,1256298.34,1631.003052,656.1975426,K1ls_ms
1113636.77,1256298.34,1640,709.20896,K1ls_ms
1113736.77,1256298.34,1641.003052,762.2203695,K1ls_ms
1113836.77,1256298.34,1641,815.2318174,K1ls_ms
1113936.77,1256298.34,1641.007446,862.8438384,K1ls_ms
1114036.77,1256298.34,1642.008301,909.8191697,K1ls_ms
1114136.77,1256298.34,1645,956.7944059,K1ls_ms
1114236.77,1256298.34,1644,1003.769557,K1ls_ms
1114336.77,1256298.34,1647,1050.744763,K1ls_ms
1114436.77,1256298.34,1656,1097.720013,K1ls_ms
1114536.77,1256298.34,1652.003052,1144.695088,K1ls_ms
1114636.77,1256298.34,1652,1191.67018,K1ls_ms
1114736.77,1256298.34,1653,1239.33316,K1ls_ms
1114836.77,1256298.34,1655,1292.122887,K1ls_ms
1114936.77,1256298.34,1658,1349.406212,K1ls_ms
1115036.77,1256298.34,1667,1297.121637,K1ls_ms
1115136.77,1256298.34,1672,1197.363975,K1ls_ms
1115236.77,1256298.34,1676,1097.647459,K1ls_ms
1115336.77,1256298.34,1680,997.9844161,K1ls_ms
1115436.77,1256298.34,1690,898.3926312,K1ls_ms
1115536.77,1256298.34,1693,798.898744,K1ls_ms
1115636.77,1256298.34,1691,699.5445144,K1ls_ms
1115736.77,1256298.34,1695,600.399264,K1ls_ms
1115836.77,1256298.34,1698,501.5869135,K1ls_ms
1115936.77,1256298.34,1697,403.3521751,K1ls_ms
1116036.77,1256298.34,1680,306.2513594,K1ls_mm
1116136.77,1256298.34,1642,211.8494007,K1ls_mi
1116236.77,1256298.34,1593,126.3478513,OSs
1116336.77,1256298.34,1561,83.90895534,OSs
1116436.77,1256298.34,1548,126.3873305,OSs
1116536.77,1256298.34,1554,178.5238489,OSs
1116636.77,1256298.34,1569,230.7136338,OSs
1116736.77,1256298.34,1561,284.3918999,OSs
1116836.77,1256298.34,1556,338.070599,OSs
1116936.77,1256298.34,1557,395.9881261,OSs
1117036.77,1256298.34,1563,467.3242191,OSs
1117136.77,1256298.34,1570,528.6791937,OSs
1117236.77,1256298.34,1547,577.467129,OSs
1117336.77,1256298.34,1508,636.7840605,OSs
1117436.77,1256298.34,1499,698.869768,J1gp
1117536.77,1256298.34,1511,760.9554202,OSs
1117636.77,1256298.34,1536,823.0217886,OSs
1117736.77,1256298.34,1535,883.4183471,OSs
1117836.77,1256298.34,1515,889.5048862,J1gp
1117936.77,1256298.34,1446,799.4543732,J1gp
1118036.77,1256298.34,1367,709.4036152,J1gp
1118136.77,1256298.34,1316,619.3531779,J1gp
1118236.77,1256298.34,1278,529.3024845,J1gp
1118336.77,1256298.34,1259,439.2520755,J1gp
1101836.77,1256198.34,853.0109863,2.698748151,K1ls_ms
1101936.77,1256198.34,857.0031128,39.12789095,K1ls_ms
1102036.77,1256198.34,871,60.65411963,K1ls_mi
1102136.77,1256198.34,909,138.8045848,K1ls_mi
1102236.77,1256198.34,925,191.1747781,K1ls_mi
1102336.77,1256198.34,948,242.6875861,K1ls_mi
1102436.77,1256198.34,973,276.6669411,K1ls_mi
1102536.77,1256198.34,999,314.2793817,K1ls_mi
1102636.77,1256198.34,1021,355.5555225,K1ls_mi
1102736.77,1256198.34,1039,396.8316496,K1ls_mi
1102836.77,1256198.34,1071,438.1077641,K1ls_mm
1102936.77,1256198.34,1104,460.6409891,K1ls_mm
1103036.77,1256198.34,1099,379.7301829,K1ls_mm
1103136.77,1256198.34,1088,298.2349941,K1ls_mm
1103236.77,1256198.34,1071,206.4556974,K1ls_mi
1103336.77,1256198.34,1042,106.5212286,K1ls_mi
1103436.77,1256198.34,1045,6.586765179,K1ls_mi
1103536.77,1256198.34,1060,24.17782692,K1ls_mi
1103636.77,1256198.34,1077,108.8095922,K1ls_mi
1103736.77,1256198.34,1097,193.5980876,K1ls_mi
1103836.77,1256198.34,1115,278.4011439,K1ls_mi
1103936.77,1256198.34,1123,367.3707731,K1ls_mi
1104036.77,1256198.34,1141,460.2864118,K1ls_mi
1104136.77,1256198.34,1177,553.4586877,K1ls_mi
1104236.77,1256198.34,1187,646.6311196,K1ls_mi
1104336.77,1256198.34,1196,739.8036383,K1ls_mi
1104436.77,1256198.34,1226,833.1428506,K1ls_mi
1104536.77,1256198.34,1217,927.6365132,K1ls_mi
1104636.77,1256198.34,1175,1023.164529,K1ls_mi
1104736.77,1256198.34,1143,1119.471456,K1ls_mi
1104836.77,1256198.34,1113,1136.091988,K1ls_mi
1104936.77,1256198.34,1086,1099.513018,K1ls_mi
1105036.77,1256198.34,1075,1071.049634,K1ls_mi
1105136.77,1256198.34,1042,1051.344589,K1ls_mi
1105236.77,1256198.34,1011,1020.630768,K1ls_mi
1105336.77,1256198.34,1031,981.2584576,K1ls_mi
1105436.77,1256198.34,1066,938.4853237,K1ls_mi
1105536.77,1256198.34,1025,894.82001,K1ls_mi
1105636.77,1256198.34,1003,833.7181308,K1ls_mi
1105736.77,1256198.34,972,779.9733514,J1-2j
1105836.77,1256198.34,878,731.0956476,J1-2j
1105936.77,1256198.34,847,671.7155976,J1-2j
1106036.77,1256198.34,853,615.7159282,J1-2j
1106136.77,1256198.34,855,563.8209788,J1-2j
1106236.77,1256198.34,828,509.0345515,J1-2j
1106336.77,1256198.34,772,445.869099,J1-2j
